D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
2393.762;-103.479;2408.614;-98.449;2785.792;-106.213;2927.960;-95.378;2686.564;-158.941;2687.307;-93.037;2545.079;-80.651;2341.911;-82.768;2833.079;-111.163;2625.129;-107.620;
2395.505;-102.608;2410.446;-97.084;2787.317;-106.106;2929.584;-95.877;2688.426;-158.512;2688.723;-92.226;2546.832;-80.016;2343.564;-82.683;2834.832;-111.052;2626.852;-107.137;
2397.248;-101.733;2412.277;-95.716;2788.842;-105.995;2931.208;-96.375;2690.287;-158.065;2690.139;-91.413;2548.584;-79.386;2345.218;-82.605;2836.584;-110.935;2628.574;-106.650;
2398.990;-100.855;2414.109;-94.345;2790.366;-105.880;2932.832;-96.873;2692.148;-157.600;2691.554;-90.600;2550.337;-78.761;2346.871;-82.535;2838.337;-110.812;2630.297;-106.159;
2400.733;-99.974;2415.941;-92.972;2791.891;-105.762;2934.456;-97.369;2694.010;-157.117;2692.970;-89.787;2552.089;-78.140;2348.525;-82.473;2840.089;-110.685;2632.020;-105.663;
2402.475;-99.092;2417.772;-91.598;2793.416;-105.641;2936.079;-97.863;2695.871;-156.617;2694.386;-88.975;2553.842;-77.526;2350.178;-82.418;2841.842;-110.553;2633.742;-105.165;
2404.218;-98.207;2419.604;-90.223;2794.941;-105.517;2937.703;-98.357;2697.733;-156.100;2695.802;-88.163;2555.594;-76.917;2351.832;-82.371;2843.594;-110.416;2635.465;-104.663;
2405.960;-97.321;2421.436;-88.848;2796.465;-105.389;2939.327;-98.848;2699.594;-155.565;2697.218;-87.354;2557.346;-76.314;2353.485;-82.331;2845.346;-110.274;2637.188;-104.158;
2407.703;-96.435;2423.267;-87.473;2797.990;-105.259;2940.950;-99.337;2701.456;-155.015;2698.634;-86.546;2559.099;-75.717;2355.139;-82.298;2847.099;-110.128;2638.911;-103.651;
2409.446;-95.547;2425.099;-86.100;2799.515;-105.125;2942.574;-99.824;2703.317;-154.449;2700.050;-85.741;2560.852;-75.127;2356.792;-82.272;2848.852;-109.978;2640.634;-103.141;
